Crop,Temperature,Humidity,Rainfall,Label_N,Label_P,Label_K
beans,18,80,85,65,35,28
beans,18,80,160,35,20,16
beans,18,80,250,0,0,0
beans,23,50,0,100,50,40
beans,23,50,25,90,45,36
beans,23,50,85,70,35,28
beans,23,50,160,40,20,16
beans,23,50,250,0,0,0
beans,23,65,0,100,50,40
beans,23,65,25,90,45,36
beans,23,65,85,70,35,28
beans,23,65,160,40,20,16
beans,23,65,250,0,0,0
beans,23,80,0,95,50,40
beans,23,80,25,85,45,36
beans,23,80,85,65,35,28
beans,23,80,160,35,20,16
beans,23,80,250,0,0,0
beans,28,50,0,100,50,40
beans,28,50,25,90,45,36
beans,28,50,85,70,35,28
beans,28,50,160,40,20,16
beans,28,50,250,0,0,0
beans,28,65,0,100,50,40
beans,28,65,25,90,45,36
beans,28,65,85,70,35,28
beans,28,65,160,40,20,16
beans,28,65,250,0,0,0
beans,28,80,0,95,50,40
beans,28,80,25,85,45,36
beans,28,80,85,65,35,28
beans,28,80,160,35,20,16
beans,28,80,250,0,0,0
beans,33,50,0,100,50,45
beans,33,50,25,90,45,41
beans,33,50,85,70,35,33
beans,33,50,160,40,20,21
beans,33,50,250,0,0,0
beans,33,65,0,100,50,45
beans,33,65,25,90,45,41
beans,33,65,85,70,35,33
beans,33,65,160,40,20,21
beans,33,65,250,0,0,0
beans,33,80,0,95,50,45
beans,33,80,25,85,45,41
beans,33,80,85,65,35,33
beans,33,80,160,35,20,21
beans,33,80,250,0,0,0
mango,18,50,0,100,50,40
mango,18,50,25,90,45,36
mango,18,50,85,70,35,28
mango,18,50,160,40,20,16
mango,18,50,250,0,0,0
mango,18,65,0,100,50,40
mango,18,65,25,90,45,36
mango,18,65,85,70,35,28
mango,18,65,160,40,20,16
mango,18,65,250,0,0,0
mango,18,80,0,95,50,40
mango,18,80,25,85,45,36
mango,18,80,85,65,35,28
mango,18,80,160,35,20,16
mango,18,80,250,0,0,0
mango,23,50,0,100,50,40
mango,23,50,25,90,45,36
mango,23,50,85,70,35,28
mango,23,50,160,40,20,16
mango,23,50,250,0,0,0
mango,23,65,0,100,50,40
mango,23,65,25,90,45,36
mango,23,65,85,70,35,28
mango,23,65,160,40,20,16
mango,23,65,250,0,0,0
mango,23,80,0,95,50,40
mango,23,80,25,85,45,36
mango,23,80,85,65,35,28
mango,23,80,160,35,20,16
mango,23,80,250,0,0,0
mango,28,50,0,100,50,40
mango,28,50,25,90,45,36
mango,28,50,85,70,35,28
mango,28,50,160,40,20,16
mango,28,50,250,0,0,0
mango,28,65,0,100,50,40
mango,28,65,25,90,45,36
mango,28,65,85,70,35,28
mango,28,65,160,40,20,16
mango,28,65,250,0,0,0
mango,28,80,0,95,50,40
mango,28,80,25,85,45,36
mango,28,80,85,65,35,28
mango,28,80,160,35,20,16
mango,28,80,250,0,0,0
mango,33,50,0,100,50,45
mango,33,50,25,90,45,41
mango,33,50,85,70,35,33
mango,33,50,160,40,20,21
mango,33,50,250,0,0,0
mango,33,65,0,100,50,45
mango,33,65,25,90,45,41
mango,33,65,85,70,35,33
mango,33,65,160,40,20,21
mango,33,65,250,0,0,0
mango,33,80,0,95,50,45
mango,33,80,25,85,45,41
mango,33,80,85,65,35,33
mango,33,80,160,35,20,21
mango,33,80,250,0,0,0
banana,18,50,0,100,50,40
banana,18,50,25,90,45,36
banana,18,50,85,70,35,28
banana,18,50,160,40,20,16
banana,18,50,250,0,0,0
banana,18,65,0,100,50,40
banana,18,65,25,90,45,36
banana,18,65,85,70,35,28
banana,18,65,160,40,20,16
banana,18,65,250,0,0,0
banana,18,80,0,95,50,40
banana,18,80,25,85,45,36
banana,18,80,85,65,35,28
banana,18,80,160,35,20,16
banana,18,80,250,0,0,0
banana,23,50,0,100,50,40
banana,23,50,25,90,45,36
banana,23,50,85,70,35,28
banana,23,50,160,40,20,16
banana,23,50,250,0,0,0
banana,23,65,0,100,50,40
banana,23,65,25,90,45,36
banana,23,65,85,70,35,28
banana,23,65,160,40,20,16
banana,23,65,250,0,0,0
banana,23,80,0,95,50,40
banana,23,80,25,85,45,36
banana,23,80,85,65,35,28
banana,23,80,160,35,20,16
banana,23,80,250,0,0,0
banana,28,50,0,100,50,40
banana,28,50,25,90,45,36
banana,28,50,85,70,35,28
banana,28,50,160,40,20,16
banana,28,50,250,0,0,0
banana,28,65,0,100,50,40
banana,28,65,25,90,45,36
banana,28,65,85,70,35,28
banana,28,65,160,40,20,16
banana,28,65,250,0,0,0
banana,28,80,0,95,50,40
banana,28,80,25,85,45,36
banana,28,80,85,65,35,28
banana,28,80,160,35,20,16
banana,28,80,250,0,0,0
banana,33,50,0,100,50,45
banana,33,50,25,90,45,41
banana,33,50,85,70,35,33
banana,33,50,160,40,20,21
banana,33,50,250,0,0,0
banana,33,65,0,100,50,45
banana,33,65,25,90,45,41
banana,33,65,85,70,35,33
banana,33,65,160,40,20,21
banana,33,65,250,0,0,0
banana,33,80,0,95,50,45
banana,33,80,25,85,45,41
banana,33,80,85,65,35,33
banana,33,80,160,35,20,21
banana,33,80,250,0,0,0
apple,18,50,0,100,50,40
apple,18,50,25,90,45,36
apple,18,50,85,70,35,28
apple,18,50,160,40,20,16
apple,18,50,250,0,0,0
apple,18,65,0,100,50,40
apple,18,65,25,90,45,36
apple,18,65,85,70,35,28
apple,18,65,160,40,20,16
apple,18,65,250,0,0,0
apple,18,80,0,95,50,40
apple,18,80,25,85,45,36
apple,18,80,85,65,35,28
apple,18,80,160,35,20,16
apple,18,80,250,0,0,0
apple,23,50,0,100,50,40
apple,23,50,25,90,45,36
apple,23,50,85,70,35,28
apple,23,50,160,40,20,16
apple,23,50,250,0,0,0
apple,23,65,0,100,50,40
apple,23,65,25,90,45,36
apple,23,65,85,70,35,28
apple,23,65,160,40,20,16
apple,23,65,250,0,0,0
apple,23,80,0,95,50,40
apple,23,80,25,85,45,36
apple,23,80,85,65,35,28
apple,23,80,160,35,20,16
apple,23,80,250,0,0,0
apple,28,50,0,100,50,40
apple,28,50,25,90,45,36
apple,28,50,85,70,35,28
apple,28,50,160,40,20,16
apple,28,50,250,0,0,0
apple,28,65,0,100,50,40
apple,28,65,25,90,45,36
apple,28,65,85,70,35,28
apple,28,65,160,40,20,16
apple,28,65,250,0,0,0
apple,28,80,0,95,50,40
apple,28,80,25,85,45,36
apple,28,80,85,65,35,28
apple,28,80,160,35,20,16
apple,28,80,250,0,0,0
apple,33,50,0,100,50,45
apple,33,50,25,90,45,41
apple,33,50,85,70,35,33
apple,33,50,160,40,20,21
apple,33,50,250,0,0,0
apple,33,65,0,100,50,45
apple,33,65,25,90,45,41
apple,33,65,85,70,35,33
apple,33,65,160,40,20,21
apple,33,65,250,0,0,0
apple,33,80,0,95,50,45
apple,33,80,25,85,45,41
apple,33,80,85,65,35,33
apple,33,80,160,35,20,21
apple,33,80,250,0,0,0
orange,18,50,0,100,50,40
orange,18,50,25,90,45,36
orange,18,50,85,70,35,28
orange,18,50,160,40,20,16
orange,18,50,250,0,0,0
orange,18,65,0,100,50,40
orange,18,65,25,90,45,36
orange,18,65,85,70,35,28
orange,18,65,160,40,20,16
orange,18,65,250,0,0,0
orange,18,80,0,95,50,40
orange,18,80,25,85,45,36
orange,18,80,85,65,35,28
orange,18,80,160,35,20,16
orange,18,80,250,0,0,0
orange,23,50,0,100,50,40
orange,23,50,25,90,45,36
orange,23,50,85,70,35,28
orange,23,50,160,40,20,16
orange,23,50,250,0,0,0
orange,23,65,0,100,50,40
orange,23,65,25,90,45,36
orange,23,65,85,70,35,28
orange,23,65,160,40,20,16
orange,23,65,250,0,0,0
orange,23,80,0,95,50,40
orange,23,80,25,85,45,36
orange,23,80,85,65,35,28
orange,23,80,160,35,20,16
orange,23,80,250,0,0,0
orange,28,50,0,100,50,40
orange,28,50,25,90,45,36
orange,28,50,85,70,35,28
orange,28,50,160,40,20,16
orange,28,50,250,0,0,0
orange,28,65,0,100,50,40
orange,28,65,25,90,45,36
orange,28,65,85,70,35,28
orange,28,65,160,40,20,16
orange,28,65,250,0,0,0
orange,28,80,0,95,50,40
orange,28,80,25,85,45,36
orange,28,80,85,65,35,28
orange,28,80,160,35,20,16
orange,28,80,250,0,0,0
orange,33,50,0,100,50,45
orange,33,50,25,90,45,41
orange,33,50,85,70,35,33
orange,33,50,160,40,20,21
orange,33,50,250,0,0,0
orange,33,65,0,100,50,45
orange,33,65,25,90,45,41
orange,33,65,85,70,35,33
orange,33,65,160,40,20,21
orange,33,65,250,0,0,0
orange,33,80,0,95,50,45
orange,33,80,25,85,45,41
orange,33,80,85,65,35,33
orange,33,80,160,35,20,21
orange,33,80,250,0,0,0
grapes,18,50,0,100,50,40
grapes,18,50,25,90,45,36
grapes,18,50,85,70,35,28
grapes,18,50,160,40,20,16
grapes,18,50,250,0,0,0
grapes,18,65,0,100,50,40
grapes,18,65,25,90,45,36
grapes,18,65,85,70,35,28
grapes,18,65,160,40,20,16
grapes,18,65,250,0,0,0
grapes,18,80,0,95,50,40
grapes,18,80,25,85,45,36
grapes,18,80,85,65,35,28
grapes,18,80,160,35,20,16
grapes,18,80,250,0,0,0
grapes,23,50,0,100,50,40
grapes,23,50,25,90,45,36
grapes,23,50,85,70,35,28
grapes,23,50,160,40,20,16
grapes,23,50,250,0,0,0
grapes,23,65,0,100,50,40
grapes,23,65,25,90,45,36
grapes,23,65,85,70,35,28
grapes,23,65,160,40,20,16
grapes,23,65,250,0,0,0
grapes,23,80,0,95,50,40
grapes,23,80,25,85,45,36
grapes,23,80,85,65,35,28
grapes,23,80,160,35,20,16
grapes,23,80,250,0,0,0
grapes,28,50,0,100,50,40
grapes,28,50,25,90,45,36
grapes,28,50,85,70,35,28
grapes,28,50,160,40,20,16
grapes,28,50,250,0,0,0
grapes,28,65,0,100,50,40
grapes,28,65,25,90,45,36
grapes,28,65,85,70,35,28
grapes,28,65,160,40,20,16
grapes,28,65,250,0,0,0
grapes,28,80,0,95,50,40
grapes,28,80,25,85,45,36
grapes,28,80,85,65,35,28
grapes,28,80,160,35,20,16
grapes,28,80,250,0,0,0
grapes,33,50,0,100,50,45
grapes,33,50,25,90,45,41
grapes,33,50,85,70,35,33
grapes,33,50,160,40,20,21
grapes,33,50,250,0,0,0
grapes,33,65,0,100,50,45
grapes,33,65,25,90,45,41
grapes,33,65,85,70,35,33
grapes,33,65,160,40,20,21
grapes,33,65,250,0,0,0
grapes,33,80,0,95,50,45
grapes,33,80,25,85,45,41
grapes,33,80,85,65,35,33
grapes,33,80,160,35,20,21
grapes,33,80,250,0,0,0
guava,18,50,0,100,50,40
guava,18,50,25,90,45,36
guava,18,50,85,70,35,28
guava,18,50,160,40,20,16
guava,18,50,250,0,0,0
guava,18,65,0,100,50,40
guava,18,65,25,90,45,36
guava,18,65,85,70,35,28
guava,18,65,160,40,20,16
guava,18,65,250,0,0,0
guava,18,80,0,95,50,40
guava,18,80,25,85,45,36
guava,18,80,85,65,35,28
guava,18,80,160,35,20,16
guava,18,80,250,0,0,0
guava,23,50,0,100,50,40
guava,23,50,25,90,45,36
guava,23,50,85,70,35,28
guava,23,50,160,40,20,16
guava,23,50,250,0,0,0
guava,23,65,0,100,50,40
guava,23,65,25,90,45,36
guava,23,65,85,70,35,28
guava,23,65,160,40,20,16
guava,23,65,250,0,0,0
guava,23,80,0,95,50,40
guava,23,80,25,85,45,36
guava,23,80,85,65,35,28
guava,23,80,160,35,20,16
guava,23,80,250,0,0,0
guava,28,50,0,100,50,40
guava,28,50,25,90,45,36
guava,28,50,85,70,35,28
guava,28,50,160,40,20,16
guava,28,50,250,0,0,0
guava,28,65,0,100,50,40
guava,28,65,25,90,45,36
guava,28,65,85,70,35,28
guava,28,65,160,40,20,16
guava,28,65,250,0,0,0
guava,28,80,0,95,50,40
guava,28,80,25,85,45,36
guava,28,80,85,65,35,28
guava,28,80,160,35,20,16
guava,28,80,250,0,0,0
guava,33,50,0,100,50,45
guava,33,50,25,90,45,41
guava,33,50,85,70,35,33
guava,33,50,160,40,20,21
guava,33,50,250,0,0,0
guava,33,65,0,100,50,45
guava,33,65,25,90,45,41
guava,33,65,85,70,35,33
guava,33,65,160,40,20,21
guava,33,65,250,0,0,0
guava,33,80,0,95,50,45
guava,33,80,25,85,45,41
guava,33,80,85,65,35,33
guava,33,80,160,35,20,21
guava,33,80,250,0,0,0
papaya,18,50,0,100,50,40
papaya,18,50,25,90,45,36
papaya,18,50,85,70,35,28
papaya,18,50,160,40,20,16
papaya,18,50,250,0,0,0
papaya,18,65,0,100,50,40
papaya,18,65,25,90,45,36
papaya,18,65,85,70,35,28
papaya,18,65,160,40,20,16
papaya,18,65,250,0,0,0
papaya,18,80,0,95,50,40
papaya,18,80,25,85,45,36
papaya,18,80,85,65,35,28
papaya,18,80,160,35,20,16
papaya,18,80,250,0,0,0
papaya,23,50,0,100,50,40
papaya,23,50,25,90,45,36
papaya,23,50,85,70,35,28
papaya,23,50,160,40,20,16
papaya,23,50,250,0,0,0
papaya,23,65,0,100,50,40
papaya,23,65,25,90,45,36
papaya,23,65,85,70,35,28
papaya,23,65,160,40,20,16
papaya,23,65,250,0,0,0
papaya,23,80,0,95,50,40
papaya,23,80,25,85,45,36
papaya,23,80,85,65,35,28
papaya,23,80,160,35,20,16
papaya,23,80,250,0,0,0
papaya,28,50,0,100,50,40
papaya,28,50,25,90,45,36
papaya,28,50,85,70,35,28
papaya,28,50,160,40,20,16
papaya,28,50,250,0,0,0
papaya,28,65,0,100,50,40
papaya,28,65,25,90,45,36
papaya,28,65,85,70,35,28
papaya,28,65,160,40,20,16
papaya,28,65,250,0,0,0
papaya,28,80,0,95,50,40
papaya,28,80,25,85,45,36
papaya,28,80,85,65,35,28
papaya,28,80,160,35,20,16
papaya,28,80,250,0,0,0
papaya,33,50,0,100,50,45
papaya,33,50,25,90,45,41
papaya,33,50,85,70,35,33
papaya,33,50,160,40,20,21
papaya,33,50,250,0,0,0
papaya,33,65,0,100,50,45
papaya,33,65,25,90,45,41
papaya,33,65,85,70,35,33
papaya,33,65,160,40,20,21
papaya,33,65,250,0,0,0
papaya,33,80,0,95,50,45
papaya,33,80,25,85,45,41
papaya,33,80,85,65,35,33
papaya,33,80,160,35,20,21
papaya,33,80,250,0,0,0
pineapple,18,50,0,100,50,40
pineapple,18,50,25,90,45,36
pineapple,18,50,85,70,35,28
pineapple,18,50,160,40,20,16
pineapple,18,50,250,0,0,0
pineapple,18,65,0,100,50,40
pineapple,18,65,25,90,45,36
pineapple,18,65,85,70,35,28
pineapple,18,65,160,40,20,16
pineapple,18,65,250,0,0,0
pineapple,18,80,0,95,50,40
pineapple,18,80,25,85,45,36
pineapple,18,80,85,65,35,28
pineapple,18,80,160,35,20,16
pineapple,18,80,250,0,0,0
pineapple,23,50,0,100,50,40
pineapple,23,50,25,90,45,36
pineapple,23,50,85,70,35,28
pineapple,23,50,160,40,20,16
pineapple,23,50,250,0,0,0
pineapple,23,65,0,100,50,40
pineapple,23,65,25,90,45,36
pineapple,23,65,85,70,35,28
pineapple,23,65,160,40,20,16
pineapple,23,65,250,0,0,0
pineapple,23,80,0,95,50,40
pineapple,23,80,25,85,45,36
pineapple,23,80,85,65,35,28
pineapple,23,80,160,35,20,16
pineapple,23,80,250,0,0,0
pineapple,28,50,0,100,50,40
pineapple,28,50,25,90,45,36
pineapple,28,50,85,70,35,28
pineapple,28,50,160,40,20,16
pineapple,28,50,250,0,0,0
pineapple,28,65,0,100,50,40
pineapple,28,65,25,90,45,36
pineapple,28,65,85,70,35,28
pineapple,28,65,160,40,20,16
pineapple,28,65,250,0,0,0
pineapple,28,80,0,95,50,40
pineapple,28,80,25,85,45,36
pineapple,28,80,85,65,35,28
pineapple,28,80,160,35,20,16
pineapple,28,80,250,0,0,0
pineapple,33,50,0,100,50,45
pineapple,33,50,25,90,45,41
pineapple,33,50,85,70,35,33
pineapple,33,50,160,40,20,21
pineapple,33,50,250,0,0,0
pineapple,33,65,0,100,50,45
pineapple,33,65,25,90,45,41
pineapple,33,65,85,70,35,33
pineapple,33,65,160,40,20,21
pineapple,33,65,250,0,0,0
pineapple,33,80,0,95,50,45
pineapple,33,80,25,85,45,41
pineapple,33,80,85,65,35,33
pineapple,33,80,160,35,20,21
pineapple,33,80,250,0,0,0
pomegranate,18,50,0,100,50,40
pomegranate,18,50,25,90,45,36
pomegranate,18,50,85,70,35,28
pomegranate,18,50,160,40,20,16
pomegranate,18,50,250,0,0,0
pomegranate,18,65,0,100,50,40
pomegranate,18,65,25,90,45,36
pomegranate,18,65,85,70,35,28
pomegranate,18,65,160,40,20,16
pomegranate,18,65,250,0,0,0
pomegranate,18,80,0,95,50,40
pomegranate,18,80,25,85,45,36
pomegranate,18,80,85,65,35,28
pomegranate,18,80,160,35,20,16
pomegranate,18,80,250,0,0,0
pomegranate,23,50,0,100,50,40
pomegranate,23,50,25,90,45,36
pomegranate,23,50,85,70,35,28
pomegranate,23,50,160,40,20,16
pomegranate,23,50,250,0,0,0
pomegranate,23,65,0,100,50,40
pomegranate,23,65,25,90,45,36
pomegranate,23,65,85,70,35,28
pomegranate,23,65,160,40,20,16
pomegranate,23,65,250,0,0,0
pomegranate,23,80,0,95,50,40
pomegranate,23,80,25,85,45,36
pomegranate,23,80,85,65,35,28
pomegranate,23,80,160,35,20,16
pomegranate,23,80,250,0,0,0
pomegranate,28,50,0,100,50,40
pomegranate,28,50,25,90,45,36
pomegranate,28,50,85,70,35,28
pomegranate,28,50,160,40,20,16
pomegranate,28,50,250,0,0,0
pomegranate,28,65,0,100,50,40
pomegranate,28,65,25,90,45,36
pomegranate,28,65,85,70,35,28
pomegranate,28,65,160,40,20,16
pomegranate,28,65,250,0,0,0
pomegranate,28,80,0,95,50,40
pomegranate,28,80,25,85,45,36
pomegranate,28,80,85,65,35,28
pomegranate,28,80,160,35,20,16
pomegranate,28,80,250,0,0,0
pomegranate,33,50,0,100,50,45
pomegranate,33,50,25,90,45,41
pomegranate,33,50,85,70,35,33
pomegranate,33,50,160,40,20,21
pomegranate,33,50,250,0,0,0
pomegranate,33,65,0,100,50,45
pomegranate,33,65,25,90,45,41
pomegranate,33,65,85,70,35,33
pomegranate,33,65,160,40,20,21
pomegranate,33,65,250,0,0,0
pomegranate,33,80,0,95,50,45
pomegranate,33,80,25,85,45,41
pomegranate,33,80,85,65,35,33
pomegranate,33,80,160,35,20,21
pomegranate,33,80,250,0,0,0
watermelon,18,50,0,100,50,40
watermelon,18,50,25,90,45,36
watermelon,18,50,85,70,35,28
watermelon,18,50,160,40,20,16
watermelon,18,50,250,0,0,0
watermelon,18,65,0,100,50,40
watermelon,18,65,25,90,45,36
watermelon,18,65,85,70,35,28
watermelon,18,65,160,40,20,16
watermelon,18,65,250,0,0,0
watermelon,18,80,0,95,50,40
watermelon,18,80,25,85,45,36
watermelon,18,80,85,65,35,28
watermelon,18,80,160,35,20,16
watermelon,18,80,250,0,0,0
watermelon,23,50,0,100,50,40
watermelon,23,50,25,90,45,36
watermelon,23,50,85,70,35,28
watermelon,23,50,160,40,20,16
watermelon,23,50,250,0,0,0
watermelon,23,65,0,100,50,40
watermelon,23,65,25,90,45,36
watermelon,23,65,85,70,35,28
watermelon,23,65,160,40,20,16
watermelon,23,65,250,0,0,0
watermelon,23,80,0,95,50,40
watermelon,23,80,25,85,45,36
watermelon,23,80,85,65,35,28
watermelon,23,80,160,35,20,16
watermelon,23,80,250,0,0,0
watermelon,28,50,0,100,50,40
watermelon,28,50,25,90,45,36
watermelon,28,50,85,70,35,28
watermelon,28,50,160,40,20,16
watermelon,28,50,250,0,0,0
watermelon,28,65,0,100,50,40
watermelon,28,65,25,90,45,36
watermelon,28,65,85,70,35,28
watermelon,28,65,160,40,20,16
watermelon,28,65,250,0,0,0
watermelon,28,80,0,95,50,40
watermelon,28,80,25,85,45,36
watermelon,28,80,85,65,35,28
watermelon,28,80,160,35,20,16
watermelon,28,80,250,0,0,0
watermelon,33,50,0,100,50,45
watermelon,33,50,25,90,45,41
watermelon,33,50,85,70,35,33
watermelon,33,50,160,40,20,21
watermelon,33,50,250,0,0,0
watermelon,33,65,0,100,50,45
watermelon,33,65,25,90,45,41
watermelon,33,65,85,70,35,33
watermelon,33,65,160,40,20,21
watermelon,33,65,250,0,0,0
watermelon,33,80,0,95,50,45
watermelon,33,80,25,85,45,41
watermelon,33,80,85,65,35,33
watermelon,33,80,160,35,20,21
watermelon,33,80,250,0,0,0
muskmelon,18,50,0,100,50,40
muskmelon,18,50,25,90,45,36
muskmelon,18,50,85,70,35,28
muskmelon,18,50,160,40,20,16
muskmelon,18,50,250,0,0,0
muskmelon,18,65,0,100,50,40
muskmelon,18,65,25,90,45,36
muskmelon,18,65,85,70,35,28
muskmelon,18,65,160,40,20,16
muskmelon,18,65,250,0,0,0
muskmelon,18,80,0,95,50,40
muskmelon,18,80,25,85,45,36
muskmelon,18,80,85,65,35,28
muskmelon,18,80,160,35,20,16
muskmelon,18,80,250,0,0,0
muskmelon,23,50,0,100,50,40
muskmelon,23,50,25,90,45,36
muskmelon,23,50,85,70,35,28
muskmelon,23,50,160,40,20,16
muskmelon,23,50,250,0,0,0
muskmelon,23,65,0,100,50,40
muskmelon,23,65,25,90,45,36
muskmelon,23,65,85,70,35,28
muskmelon,23,65,160,40,20,16
muskmelon,23,65,250,0,0,0
muskmelon,23,80,0,95,50,40
muskmelon,23,80,25,85,45,36
muskmelon,23,80,85,65,35,28
muskmelon,23,80,160,35,20,16
muskmelon,23,80,250,0,0,0
muskmelon,28,50,0,100,50,40
muskmelon,28,50,25,90,45,36
muskmelon,28,50,85,70,35,28
muskmelon,28,50,160,40,20,16
muskmelon,28,50,250,0,0,0
muskmelon,28,65,0,100,50,40
muskmelon,28,65,25,90,45,36
muskmelon,28,65,85,70,35,28
muskmelon,28,65,160,40,20,16
muskmelon,28,65,250,0,0,0
muskmelon,28,80,0,95,50,40
muskmelon,28,80,25,85,45,36
muskmelon,28,80,85,65,35,28
muskmelon,28,80,160,35,20,16
muskmelon,28,80,250,0,0,0
muskmelon,33,50,0,100,50,45
muskmelon,33,50,25,90,45,41
muskmelon,33,50,85,70,35,33
muskmelon,33,50,160,40,20,21
muskmelon,33,50,250,0,0,0
muskmelon,33,65,0,100,50,45
muskmelon,33,65,25,90,45,41
muskmelon,33,65,85,70,35,33
muskmelon,33,65,160,40,20,21
muskmelon,33,65,250,0,0,0
muskmelon,33,80,0,95,50,45
muskmelon,33,80,25,85,45,41
muskmelon,33,80,85,65,35,33
muskmelon,33,80,160,35,20,21
muskmelon,33,80,250,0,0,0
tapioca,18,50,0,100,50,40
tapioca,18,50,25,90,45,36
tapioca,18,50,85,70,35,28
tapioca,18,50,160,40,20,16
tapioca,18,50,250,0,0,0
tapioca,18,65,0,100,50,40
tapioca,18,65,25,90,45,36
tapioca,18,65,85,70,35,28
tapioca,18,65,160,40,20,16
tapioca,18,65,250,0,0,0
tapioca,18,80,0,95,50,40
tapioca,18,80,25,85,45,36
tapioca,18,80,85,65,35,28
tapioca,18,80,160,35,20,16
tapioca,18,80,250,0,0,0
tapioca,23,50,0,100,50,40
tapioca,23,50,25,90,45,36
tapioca,23,50,85,70,35,28
tapioca,23,50,160,40,20,16
tapioca,23,50,250,0,0,0
tapioca,23,65,0,100,50,40
tapioca,23,65,25,90,45,36
tapioca,23,65,85,70,35,28
tapioca,23,65,160,40,20,16
tapioca,23,65,250,0,0,0
tapioca,23,80,0,95,50,40
tapioca,23,80,25,85,45,36
tapioca,23,80,85,65,35,28
tapioca,23,80,160,35,20,16
tapioca,23,80,250,0,0,0
tapioca,28,50,0,100,50,40
tapioca,28,50,25,90,45,36
tapioca,28,50,85,70,35,28
tapioca,28,50,160,40,20,16
tapioca,28,50,250,0,0,0
tapioca,28,65,0,100,50,40
tapioca,28,65,25,90,45,36
tapioca,28,65,85,70,35,28
tapioca,28,65,160,40,20,16
tapioca,28,65,250,0,0,0
tapioca,28,80,0,95,50,40
tapioca,28,80,25,85,45,36
tapioca,28,80,85,65,35,28
tapioca,28,80,160,35,20,16
tapioca,28,80,250,0,0,0
tapioca,33,50,0,100,50,45
tapioca,33,50,25,90,45,41
tapioca,33,50,85,70,35,33
tapioca,33,50,160,40,20,21
tapioca,33,50,250,0,0,0
tapioca,33,65,0,100,50,45
tapioca,33,65,25,90,45,41
tapioca,33,65,85,70,35,33
tapioca,33,65,160,40,20,21
tapioca,33,65,250,0,0,0
tapioca,33,80,0,95,50,45
tapioca,33,80,25,85,45,41
tapioca,33,80,85,65,35,33
tapioca,33,80,160,35,20,21
tapioca,33,80,250,0,0,0
yam,18,50,0,100,50,40
yam,18,50,25,90,45,36
yam,18,50,85,70,35,28
yam,18,50,160,40,20,16
yam,18,50,250,0,0,0
yam,18,65,0,100,50,40
yam,18,65,25,90,45,36
yam,18,65,85,70,35,28
yam,18,65,160,40,20,16
yam,18,65,250,0,0,0
yam,18,80,0,95,50,40
yam,18,80,25,85,45,36
yam,18,80,85,65,35,28
yam,18,80,160,35,20,16
yam,18,80,250,0,0,0
yam,23,50,0,100,50,40
yam,23,50,25,90,45,36
yam,23,50,85,70,35,28
yam,23,50,160,40,20,16
yam,23,50,250,0,0,0
yam,23,65,0,100,50,40
yam,23,65,25,90,45,36
yam,23,65,85,70,35,28
yam,23,65,160,40,20,16
yam,23,65,250,0,0,0
yam,23,80,0,95,50,40
yam,23,80,25,85,45,36
yam,23,80,85,65,35,28
yam,23,80,160,35,20,16
yam,23,80,250,0,0,0
yam,28,50,0,100,50,40
yam,28,50,25,90,45,36
yam,28,50,85,70,35,28
yam,28,50,160,40,20,16
yam,28,50,250,0,0,0
yam,28,65,0,100,50,40
yam,28,65,25,90,45,36
yam,28,65,85,70,35,28
yam,28,65,160,40,20,16
yam,28,65,250,0,0,0
yam,28,80,0,95,50,40
yam,28,80,25,85,45,36
yam,28,80,85,65,35,28
yam,28,80,160,35,20,16
yam,28,80,250,0,0,0
yam,33,50,0,100,50,45
yam,33,50,25,90,45,41
yam,33,50,85,70,35,33
yam,33,50,160,40,20,21
yam,33,50,250,0,0,0
yam,33,65,0,100,50,45
yam,33,65,25,90,45,41
yam,33,65,85,70,35,33
yam,33,65,160,40,20,21
yam,33,65,250,0,0,0
yam,33,80,0,95,50,45
yam,33,80,25,85,45,41
yam,33,80,85,65,35,33
yam,33,80,160,35,20,21
yam,33,80,250,0,0,0
beetroot,18,50,0,100,50,40
beetroot,18,50,25,90,45,36
beetroot,18,50,85,70,35,28
beetroot,18,50,160,40,20,16
beetroot,18,50,250,0,0,0
beetroot,18,65,0,100,50,40
beetroot,18,65,25,90,45,36
beetroot,18,65,85,70,35,28
beetroot,18,65,160,40,20,16
beetroot,18,65,250,0,0,0
beetroot,18,80,0,95,50,40
beetroot,18,80,25,85,45,36
beetroot,18,80,85,65,35,28
beetroot,18,80,160,35,20,16
beetroot,18,80,250,0,0,0
beetroot,23,50,0,100,50,40
beetroot,23,50,25,90,45,36
beetroot,23,50,85,70,35,28
beetroot,23,50,160,40,20,16
beetroot,23,50,250,0,0,0
beetroot,23,65,0,100,50,40
beetroot,23,65,25,90,45,36
beetroot,23,65,85,70,35,28
beetroot,23,65,160,40,20,16
beetroot,23,65,250,0,0,0
beetroot,23,80,0,95,50,40
beetroot,23,80,25,85,45,36
beetroot,23,80,85,65,35,28
beetroot,23,80,160,35,20,16
beetroot,23,80,250,0,0,0
beetroot,28,50,0,100,50,40
beetroot,28,50,25,90,45,36
beetroot,28,50,85,70,35,28
beetroot,28,50,160,40,20,16
beetroot,28,50,250,0,0,0
beetroot,28,65,0,100,50,40
beetroot,28,65,25,90,45,36
beetroot,28,65,85,70,35,28
beetroot,28,65,160,40,20,16
beetroot,28,65,250,0,0,0
beetroot,28,80,0,95,50,40
